language,filename,sex,age
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/cullenf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/deanf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/dollf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/eastf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/friendf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/gardnerf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/goldf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/huntf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/johnsonf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/lundf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/macf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/marshf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/nipf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/parkf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/pricef,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/raidf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/riotf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/freeplay/royalf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/friendf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/friendl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/friendt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/gardnerf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/gardnerl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/gardnert,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/goldf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/goldl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/goldt,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/huntf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/huntl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/huntt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/johnsonf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/johnsonl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/johnsont,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/brownl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/cherryl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/cottonl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/cullenl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/dolll,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/eastl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/friendl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/gardnerl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/goldl,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/huntl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/johnsonl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/lundl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/macl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/marshl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/nipl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/parkl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/pricel,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/raidl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/riotl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lunch/royall,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/lundf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lundl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/lundt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/macf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/macl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/mact,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/marshf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/marshl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/nipf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/nipl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/nipt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/parkf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/parkl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/parkt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/pricef,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/pricel,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/pricet,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/raidf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/raidl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/raidt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/riotf,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/riotl,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/riott,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/royalf,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/royall,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/royalt,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/brownt,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/cherryt,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/cottont,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/cullent,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/deant,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/dollt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/eastt,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/friendt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/gardnert,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/goldt,female,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/huntt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/johnsont,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/lundt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/mact,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/nipt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/parkt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/pricet,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/raidt,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/riott,male,28
English,English/Eng-NA-MOR/VanHouten/Twos/teaching/royalt,female,28
English,English/Eng-NA-MOR/VanKleeck/amy1,female,45
English,English/Eng-NA-MOR/VanKleeck/amy2,female,45
English,English/Eng-NA-MOR/VanKleeck/andrew1,male,48
English,English/Eng-NA-MOR/VanKleeck/andrew2,male,48
English,English/Eng-NA-MOR/VanKleeck/ben1,male,44
English,English/Eng-NA-MOR/VanKleeck/ben2,male,44
English,English/Eng-NA-MOR/VanKleeck/bree2,male,46
English,English/Eng-NA-MOR/VanKleeck/brent2,male,45
English,English/Eng-NA-MOR/VanKleeck/chris2,male,46
English,English/Eng-NA-MOR/VanKleeck/david1,male,48
English,English/Eng-NA-MOR/VanKleeck/david2,male,48
English,English/Eng-NA-MOR/VanKleeck/graham1,male,45
English,English/Eng-NA-MOR/VanKleeck/graham2,male,45
English,English/Eng-NA-MOR/VanKleeck/jenny1,female,37
English,English/Eng-NA-MOR/VanKleeck/jenny2,female,37
English,English/Eng-NA-MOR/VanKleeck/jessica1,female,44
English,English/Eng-NA-MOR/VanKleeck/jessica2,female,44
English,English/Eng-NA-MOR/VanKleeck/justin1a,male,46
English,English/Eng-NA-MOR/VanKleeck/justin1b,male,46
English,English/Eng-NA-MOR/VanKleeck/justin2,male,46
English,English/Eng-NA-MOR/VanKleeck/lara1,female,48
English,English/Eng-NA-MOR/VanKleeck/lara2,female,48
English,English/Eng-NA-MOR/VanKleeck/matjoy1,female,47
English,English/Eng-NA-MOR/VanKleeck/matjoy2,female,47
English,English/Eng-NA-MOR/VanKleeck/mattm1,male,47
English,English/Eng-NA-MOR/VanKleeck/mattm2,male,47
English,English/Eng-NA-MOR/VanKleeck/megan1,female,47
English,English/Eng-NA-MOR/VanKleeck/megan2,female,47
English,English/Eng-NA-MOR/VanKleeck/nikki1a,female,42
English,English/Eng-NA-MOR/VanKleeck/nikki1b,female,42
